True_Status,Risk_Score,Risk_Level
Graduate,0.008865610672570443,Low Risk
Dropout,0.9745886174452647,High Risk
Graduate,0.025707921000150263,Low Risk
Dropout,0.914708984434188,High Risk
Graduate,0.030908429414627844,Low Risk
Graduate,0.05769796555561652,Low Risk
Graduate,0.024995190066744527,Low Risk
Graduate,0.07486747479893356,Low Risk
Graduate,0.03655645695430539,Low Risk
Enrolled,0.05379922520195887,Low Risk
Graduate,0.029725295920433836,Low Risk
Enrolled,0.014421185626038334,Low Risk
Graduate,0.04197241732108546,Low Risk
Dropout,0.8738146551103398,High Risk
Graduate,0.07957677503087413,Low Risk
Graduate,0.17040649330251553,Low Risk
Graduate,0.30105292976527526,Medium Risk
Graduate,0.023518262371409086,Low Risk
Graduate,0.016000434018530022,Low Risk
Enrolled,0.05055222334397439,Low Risk
Graduate,0.19145431592993692,Low Risk
Enrolled,0.49843999496253416,Medium Risk
Graduate,0.06536799006378705,Low Risk
Dropout,0.8682817724679378,High Risk
Graduate,0.024750377892544993,Low Risk
Enrolled,0.08026118288760321,Low Risk
Enrolled,0.08173239331884867,Low Risk
Dropout,0.2147576020626647,Low Risk
Graduate,0.081718873660795,Low Risk
Graduate,0.3102042234998389,Medium Risk
Enrolled,0.019790999228674756,Low Risk
Dropout,0.5662082704877294,Medium Risk
Graduate,0.06218549989661335,Low Risk
Enrolled,0.15596718573084106,Low Risk
Enrolled,0.3424816990433792,Medium Risk
Enrolled,0.5660141883478648,Medium Risk
Graduate,0.09372731212081575,Low Risk
Graduate,0.11551386819562293,Low Risk
Dropout,0.9804123571499814,High Risk
Enrolled,0.1521663975016864,Low Risk
Dropout,0.9827503651910527,High Risk
Graduate,0.042790953481123196,Low Risk
Enrolled,0.5924218991704816,Medium Risk
Graduate,0.029034221309808976,Low Risk
Graduate,0.04638430318907339,Low Risk
Dropout,0.9931470935541631,High Risk
Enrolled,0.7139970457925718,High Risk
Graduate,0.012255978347993638,Low Risk
Dropout,0.9666525424826516,High Risk
Dropout,0.9917216281692076,High Risk
Dropout,0.4925609401434584,Medium Risk
Graduate,0.05811175664290161,Low Risk
Dropout,0.9730495952203551,High Risk
Graduate,0.08731653015679229,Low Risk
Graduate,0.004916349514413085,Low Risk
Graduate,0.041893586648251706,Low Risk
Dropout,0.984773402712008,High Risk
Dropout,0.11817645064671661,Low Risk
Graduate,0.0761906975602682,Low Risk
Dropout,0.1412213454473274,Low Risk
Graduate,0.09698995133305974,Low Risk
Enrolled,0.47692911515035796,Medium Risk
Graduate,0.39049838271414444,Medium Risk
Graduate,0.01874965081828219,Low Risk
Graduate,0.043750824535605845,Low Risk
Graduate,0.09215606102977435,Low Risk
Dropout,0.29961089270807423,Low Risk
Graduate,0.050008366778303164,Low Risk
Dropout,0.9646279795779813,High Risk
Graduate,0.17799639778476387,Low Risk
Enrolled,0.1287608572956661,Low Risk
Graduate,0.09523715444605146,Low Risk
Graduate,0.03004901391932435,Low Risk
Dropout,0.9831106188048848,High Risk
Enrolled,0.10205164481429341,Low Risk
Graduate,0.06742229163265835,Low Risk
Dropout,0.9889694328769215,High Risk
Enrolled,0.20904149063765604,Low Risk
Dropout,0.9762991669445988,High Risk
Enrolled,0.23090609452214553,Low Risk
Dropout,0.47922705381871356,Medium Risk
Dropout,0.3403364070362434,Medium Risk
Graduate,0.12355791821664468,Low Risk
Enrolled,0.0769994178665932,Low Risk
Dropout,0.8313343104122036,High Risk
Graduate,0.018805778863692345,Low Risk
Graduate,0.04884477823745227,Low Risk
Graduate,0.03337982322902302,Low Risk
Graduate,0.07315095414747604,Low Risk
Graduate,0.04739950031062328,Low Risk
Graduate,0.02111372461863702,Low Risk
Graduate,0.07269915330140372,Low Risk
Graduate,0.09821210321122816,Low Risk
Dropout,0.9478487330422961,High Risk
Graduate,0.03531928434624777,Low Risk
Dropout,0.7061520694178294,High Risk
Graduate,0.1131853198852773,Low Risk
Graduate,0.04585156257975943,Low Risk
Enrolled,0.14614313958880218,Low Risk
Graduate,0.026159466688577677,Low Risk
Graduate,0.05516944744967176,Low Risk
Graduate,0.2171237177081152,Low Risk
Enrolled,0.13253962531721186,Low Risk
Dropout,0.8646174353318183,High Risk
Graduate,0.18203141263265749,Low Risk
Graduate,0.027795678060892497,Low Risk
Dropout,0.5463117779525206,Medium Risk
Graduate,0.0691448865019189,Low Risk
Graduate,0.01175877748813718,Low Risk
Graduate,0.02083883331537705,Low Risk
Graduate,0.053751856454007575,Low Risk
Dropout,0.858711961755246,High Risk
Dropout,0.9839579842486009,High Risk
Graduate,0.03439241344562197,Low Risk
Dropout,0.9718668793580909,High Risk
Graduate,0.0856490819332052,Low Risk
Dropout,0.9421776583220696,High Risk
Enrolled,0.042377695310047626,Low Risk
Graduate,0.07755916004090349,Low Risk
Graduate,0.03694550281745943,Low Risk
Dropout,0.6388974361910859,High Risk
Dropout,0.9706054922272916,High Risk
Graduate,0.10073134904520292,Low Risk
Enrolled,0.7596048437880695,High Risk
Dropout,0.38053568062865034,Medium Risk
Dropout,0.9729439543275645,High Risk
Graduate,0.03756444382948309,Low Risk
Graduate,0.02335086306800663,Low Risk
Graduate,0.04837676835396472,Low Risk
Graduate,0.05715096649914529,Low Risk
Dropout,0.37641613811138985,Medium Risk
Enrolled,0.2505627228449726,Low Risk
Dropout,0.8732824373354997,High Risk
Dropout,0.9785249895405311,High Risk
Dropout,0.9542119684938898,High Risk
Graduate,0.07148603105473267,Low Risk
Dropout,0.9713464275445612,High Risk
Dropout,0.6575488651204112,High Risk
Dropout,0.8694099502233612,High Risk
Dropout,0.9773351839481864,High Risk
Enrolled,0.24770731795229453,Low Risk
Dropout,0.977209924387774,High Risk
Graduate,0.011626649605046143,Low Risk
Enrolled,0.13209070266682296,Low Risk
Graduate,0.03186793740702595,Low Risk
Graduate,0.05440454014800796,Low Risk
Graduate,0.04766158516544269,Low Risk
Dropout,0.8516586027539073,High Risk
Dropout,0.960705475867594,High Risk
Graduate,0.036361675545839287,Low Risk
Graduate,0.03391559726596663,Low Risk
Dropout,0.8286530453712302,High Risk
Graduate,0.013754008685194987,Low Risk
Graduate,0.03745534581887562,Low Risk
Enrolled,0.2417951860620432,Low Risk
Dropout,0.7767803463011389,High Risk
Graduate,0.051537542205093795,Low Risk
Graduate,0.25324167888876187,Low Risk
Dropout,0.9408495893066515,High Risk
Graduate,0.05110111160973426,Low Risk
Dropout,0.9167894990979817,High Risk
Graduate,0.07391079766225303,Low Risk
Graduate,0.10741523422339953,Low Risk
Graduate,0.028886124748386335,Low Risk
Dropout,0.6374907017990403,High Risk
Graduate,0.15458527999514213,Low Risk
Dropout,0.2729759401742467,Low Risk
Graduate,0.1584486298081092,Low Risk
Graduate,0.031250494740512925,Low Risk
Enrolled,0.4434418702678444,Medium Risk
Graduate,0.08876713677300646,Low Risk
Graduate,0.15884727719112576,Low Risk
Graduate,0.20153369190531226,Low Risk
Dropout,0.8036209847025849,High Risk
Enrolled,0.07291617779468783,Low Risk
Graduate,0.21329047350275113,Low Risk
Dropout,0.7327595200431462,High Risk
Graduate,0.11182099394207094,Low Risk
Graduate,0.03553205144074717,Low Risk
Dropout,0.5908244401622782,Medium Risk
Graduate,0.03457030155034612,Low Risk
Dropout,0.7232133511156531,High Risk
Graduate,0.548563798802942,Medium Risk
Graduate,0.02087620543076935,Low Risk
Graduate,0.0477132926607284,Low Risk
Graduate,0.3314025655367478,Medium Risk
Graduate,0.0366292775011068,Low Risk
Graduate,0.029064176486138737,Low Risk
Enrolled,0.2244293487572868,Low Risk
Graduate,0.039084083864137587,Low Risk
Graduate,0.09521745394760604,Low Risk
Enrolled,0.1275146245249021,Low Risk
Graduate,0.11388355233069601,Low Risk
Graduate,0.03536738410400455,Low Risk
Dropout,0.9579982963781444,High Risk
Graduate,0.01528476304017889,Low Risk
Graduate,0.06455601221041778,Low Risk
Graduate,0.061486335546106316,Low Risk
Graduate,0.1782273533574266,Low Risk
Enrolled,0.1219474637533157,Low Risk
Graduate,0.056911254093485894,Low Risk
Dropout,0.9726069799913332,High Risk
Enrolled,0.06572989431857636,Low Risk
Graduate,0.054409422630368,Low Risk
Dropout,0.11964539705087868,Low Risk
Dropout,0.04194329083946047,Low Risk
Graduate,0.174265656340197,Low Risk
Graduate,0.024271034890449066,Low Risk
Graduate,0.0863842667017449,Low Risk
Enrolled,0.0702583364773808,Low Risk
Dropout,0.3697395479592348,Medium Risk
Graduate,0.024270583365887242,Low Risk
Graduate,0.038777921070027255,Low Risk
Dropout,0.08914503937782027,Low Risk
Graduate,0.04386664868942767,Low Risk
Graduate,0.048171486055950855,Low Risk
Dropout,0.9737309297550342,High Risk
Graduate,0.040338148726743336,Low Risk
Graduate,0.04556307365515712,Low Risk
Graduate,0.03179509074684852,Low Risk
Graduate,0.02907607763385263,Low Risk
Graduate,0.12034633049682986,Low Risk
Graduate,0.07220793950410159,Low Risk
Graduate,0.0939258346786084,Low Risk
Dropout,0.38592711286389275,Medium Risk
Graduate,0.14088048128622904,Low Risk
Graduate,0.09926897218321719,Low Risk
Graduate,0.05579659963427081,Low Risk
Enrolled,0.1177644864433912,Low Risk
Dropout,0.670729101549544,High Risk
Graduate,0.018706059572557998,Low Risk
Graduate,0.12097971386290454,Low Risk
Dropout,0.7472307226016739,High Risk
Graduate,0.04388295778772417,Low Risk
Graduate,0.06242840463333538,Low Risk
Graduate,0.039765999647843456,Low Risk
Graduate,0.03372883189099958,Low Risk
Graduate,0.0819064148896989,Low Risk
Dropout,0.9918807633640403,High Risk
Graduate,0.03227694260161985,Low Risk
Graduate,0.03473755505948282,Low Risk
Dropout,0.904159494276227,High Risk
Dropout,0.06468070876234389,Low Risk
Enrolled,0.07302125471275651,Low Risk
Graduate,0.15458967414364935,Low Risk
Graduate,0.028204355999564164,Low Risk
Graduate,0.035410564381209854,Low Risk
Graduate,0.26070567737362477,Low Risk
Enrolled,0.05096779099181858,Low Risk
Dropout,0.5898398231429084,Medium Risk
Graduate,0.028745128292903904,Low Risk
Graduate,0.030637760876417466,Low Risk
Dropout,0.7211339136721332,High Risk
Enrolled,0.15710798145259658,Low Risk
Graduate,0.02429520661820107,Low Risk
Dropout,0.5168851469104363,Medium Risk
Graduate,0.011786771132973271,Low Risk
Dropout,0.9335273884578001,High Risk
Graduate,0.034842644886834244,Low Risk
Dropout,0.9797167738357493,High Risk
Graduate,0.0455079970232744,Low Risk
Graduate,0.031143121828129748,Low Risk
Enrolled,0.03277638490144633,Low Risk
Dropout,0.9346143013517685,High Risk
Dropout,0.4502430447968324,Medium Risk
Graduate,0.040541591973904285,Low Risk
Graduate,0.04357973999516651,Low Risk
Dropout,0.9834440593834592,High Risk
Graduate,0.054422187171356065,Low Risk
Enrolled,0.08306964060667418,Low Risk
Graduate,0.08161675524439531,Low Risk
Dropout,0.962546654071807,High Risk
Enrolled,0.14127608199318706,Low Risk
Dropout,0.9570419421426479,High Risk
Dropout,0.9632253891228253,High Risk
Enrolled,0.3433391028875313,Medium Risk
Dropout,0.9569834827104121,High Risk
Enrolled,0.10130305010497982,Low Risk
Dropout,0.3899230532271217,Medium Risk
Enrolled,0.9486748098428632,High Risk
Graduate,0.05832114183724008,Low Risk
Dropout,0.45489907715504474,Medium Risk
Graduate,0.037848081067002035,Low Risk
Graduate,0.07875037095181929,Low Risk
Graduate,0.00955235677543614,Low Risk
Dropout,0.9895754211257923,High Risk
Graduate,0.026887331373403846,Low Risk
Enrolled,0.12516044818751534,Low Risk
Graduate,0.05185452669161734,Low Risk
Graduate,0.08101211401481816,Low Risk
Graduate,0.02246136058141178,Low Risk
Dropout,0.9640841602426418,High Risk
Graduate,0.10088459621549467,Low Risk
Enrolled,0.17231380755531833,Low Risk
Graduate,0.023243297425016303,Low Risk
Graduate,0.017530351004529567,Low Risk
Dropout,0.9254429389135428,High Risk
Graduate,0.01909163468014287,Low Risk
Graduate,0.015714707135590016,Low Risk
Dropout,0.9888826170381072,High Risk
Enrolled,0.03626790158962125,Low Risk
Dropout,0.8405663776599942,High Risk
Graduate,0.029646676997367453,Low Risk
Graduate,0.04188278924799069,Low Risk
Dropout,0.9740865440804759,High Risk
Dropout,0.8010132251960389,High Risk
Graduate,0.06291901265275565,Low Risk
Dropout,0.6785669835073909,High Risk
Graduate,0.015500760454776762,Low Risk
Graduate,0.03161761389508885,Low Risk
Enrolled,0.06145526883889327,Low Risk
Graduate,0.02540312153693879,Low Risk
Dropout,0.595806459158107,Medium Risk
Graduate,0.07432665145626415,Low Risk
Dropout,0.12401602173874102,Low Risk
Enrolled,0.08822941266586133,Low Risk
Graduate,0.049870995280448915,Low Risk
Graduate,0.01789262123702001,Low Risk
Dropout,0.9908720707684746,High Risk
Graduate,0.06979151815376029,Low Risk
Graduate,0.0851960321065649,Low Risk
Enrolled,0.22241975537951683,Low Risk
Dropout,0.5926367588709338,Medium Risk
Graduate,0.021986349890021233,Low Risk
Enrolled,0.11439704552732814,Low Risk
Graduate,0.028991004400306577,Low Risk
Graduate,0.06516331417932297,Low Risk
Graduate,0.08111079635090628,Low Risk
Enrolled,0.19736806820356256,Low Risk
Graduate,0.044754837012329345,Low Risk
Graduate,0.09823816073953576,Low Risk
Graduate,0.034551408973384864,Low Risk
Graduate,0.10152452028634251,Low Risk
Graduate,0.03183004260027339,Low Risk
Graduate,0.07461030034438312,Low Risk
Enrolled,0.055122670162020285,Low Risk
Enrolled,0.10996236332198334,Low Risk
Graduate,0.14760958634027288,Low Risk
Graduate,0.06629562336988226,Low Risk
Graduate,0.04942313505222826,Low Risk
Graduate,0.04437805145224546,Low Risk
Enrolled,0.13016791552820223,Low Risk
Graduate,0.04482118854138436,Low Risk
Graduate,0.06257561324620718,Low Risk
Dropout,0.7392513847816572,High Risk
Graduate,0.0260620281271649,Low Risk
Graduate,0.02100242864216767,Low Risk
Graduate,0.08809637066700929,Low Risk
Graduate,0.021297571019419377,Low Risk
Enrolled,0.025734867299959937,Low Risk
Enrolled,0.06936939369242091,Low Risk
Graduate,0.10775077877853673,Low Risk
Enrolled,0.3041483889471743,Medium Risk
Dropout,0.8212464462914072,High Risk
Graduate,0.028815011451690156,Low Risk
Graduate,0.035187988926714396,Low Risk
Enrolled,0.04256272668278213,Low Risk
Enrolled,0.1225208708717875,Low Risk
Graduate,0.08262353177965341,Low Risk
Dropout,0.4486009965113158,Medium Risk
Enrolled,0.2386797620036329,Low Risk
Enrolled,0.42775542138695305,Medium Risk
Graduate,0.3664931179686313,Medium Risk
Graduate,0.03531241775981498,Low Risk
Graduate,0.03068885477669638,Low Risk
Graduate,0.013005850384298589,Low Risk
Graduate,0.025645153784973212,Low Risk
Graduate,0.04360507921183853,Low Risk
Dropout,0.8826006464463793,High Risk
Dropout,0.5013827359310619,Medium Risk
Dropout,0.5238970134653258,Medium Risk
Graduate,0.3327566371951263,Medium Risk
Graduate,0.11274830050236438,Low Risk
Dropout,0.9284626654208589,High Risk
Dropout,0.4676836128816561,Medium Risk
Graduate,0.034753562192197024,Low Risk
Enrolled,0.07707281191665993,Low Risk
Dropout,0.9404325164503218,High Risk
Graduate,0.03488557378941619,Low Risk
Dropout,0.050764339562183465,Low Risk
Graduate,0.029222748995351124,Low Risk
Enrolled,0.07905920822422374,Low Risk
Graduate,0.051001065141007176,Low Risk
Dropout,0.6876052722397709,High Risk
Graduate,0.15454783533446476,Low Risk
Enrolled,0.46705622143937947,Medium Risk
Graduate,0.10752319958530336,Low Risk
Dropout,0.9517616299016963,High Risk
Dropout,0.9924764935431815,High Risk
Dropout,0.9190830829897431,High Risk
Dropout,0.8971328686408317,High Risk
Dropout,0.5154189025384632,Medium Risk
Dropout,0.9731080765109058,High Risk
Dropout,0.22541138830194793,Low Risk
Enrolled,0.1608583815811516,Low Risk
Dropout,0.42935558246761385,Medium Risk
Enrolled,0.2605907354441086,Low Risk
Dropout,0.9749565713987214,High Risk
Enrolled,0.1618127088796415,Low Risk
Graduate,0.146661141252109,Low Risk
Dropout,0.9781560070662845,High Risk
Graduate,0.042163391010581454,Low Risk
Dropout,0.8791247741441341,High Risk
Graduate,0.050563008812756965,Low Risk
Enrolled,0.317837498640034,Medium Risk
Dropout,0.6175575433644316,High Risk
Dropout,0.8907945162970555,High Risk
Dropout,0.9838042874237161,High Risk
Graduate,0.04616499603317497,Low Risk
Dropout,0.4199032719607202,Medium Risk
Dropout,0.8451295120186559,High Risk
Graduate,0.10299318910336298,Low Risk
Graduate,0.16822749214073285,Low Risk
Enrolled,0.3109205483282883,Medium Risk
Graduate,0.018853548394497915,Low Risk
Dropout,0.8292338629424768,High Risk
Graduate,0.05101996486050652,Low Risk
Graduate,0.02307639129158637,Low Risk
Dropout,0.8264528553493465,High Risk
Graduate,0.2640307000647055,Low Risk
Enrolled,0.08881471619306043,Low Risk
Dropout,0.8610830501636964,High Risk
Dropout,0.888310297779383,High Risk
Dropout,0.5994426680971997,Medium Risk
Graduate,0.037405275449052235,Low Risk
Dropout,0.9797084831520246,High Risk
Dropout,0.25335019029890843,Low Risk
Graduate,0.03579401708059911,Low Risk
Graduate,0.09493772930116508,Low Risk
Enrolled,0.016344323721411223,Low Risk
Graduate,0.023440206684188527,Low Risk
Graduate,0.02266019932044456,Low Risk
Graduate,0.05634708687292859,Low Risk
Enrolled,0.23072654419308622,Low Risk
Graduate,0.1321465217108407,Low Risk
Dropout,0.9704289002392141,High Risk
Graduate,0.04365650039322605,Low Risk
Graduate,0.03083784477827014,Low Risk
Graduate,0.03877653673163983,Low Risk
Enrolled,0.12989503912888314,Low Risk
Graduate,0.07081021809840159,Low Risk
Graduate,0.028200754586621912,Low Risk
Enrolled,0.2560392056124104,Low Risk
Graduate,0.050768985979148716,Low Risk
Dropout,0.8877026080846941,High Risk
Graduate,0.015295583062469208,Low Risk
Dropout,0.6748400829190457,High Risk
Dropout,0.6973701209280679,High Risk
Graduate,0.07538964434752969,Low Risk
Graduate,0.024217053301093583,Low Risk
Graduate,0.03436761449557468,Low Risk
Graduate,0.024165018798474797,Low Risk
Dropout,0.9586543195074291,High Risk
Graduate,0.13237315409079264,Low Risk
Dropout,0.8455996706837433,High Risk
Dropout,0.8040176716595943,High Risk
Graduate,0.0538538365509412,Low Risk
Graduate,0.1507650743819816,Low Risk
Graduate,0.022852386909841576,Low Risk
Graduate,0.06335609325565869,Low Risk
Graduate,0.10289173983510408,Low Risk
Graduate,0.02461776178137614,Low Risk
Graduate,0.0355507891257541,Low Risk
Graduate,0.022233139463638973,Low Risk
Dropout,0.6824002313807045,High Risk
Graduate,0.04613899710911837,Low Risk
Dropout,0.7564721420279923,High Risk
Graduate,0.0039026806210786013,Low Risk
Graduate,0.04220998169999649,Low Risk
Enrolled,0.09279627349363223,Low Risk
Dropout,0.9918692562068887,High Risk
Dropout,0.7852842541243423,High Risk
Dropout,0.6243065641693195,High Risk
Graduate,0.0316416896270463,Low Risk
Graduate,0.09525567575977746,Low Risk
Enrolled,0.06902464016159295,Low Risk
Dropout,0.942045523243446,High Risk
Graduate,0.0962128498656981,Low Risk
Dropout,0.6807834853735095,High Risk
Graduate,0.013544629478834867,Low Risk
Dropout,0.4449707478000618,Medium Risk
Graduate,0.1057496228534827,Low Risk
Graduate,0.0424218501539787,Low Risk
Dropout,0.9542270833818994,High Risk
Enrolled,0.004857995626651322,Low Risk
Graduate,0.04973734160491093,Low Risk
Enrolled,0.1767917664236207,Low Risk
Graduate,0.08724644685593079,Low Risk
Dropout,0.97677212578601,High Risk
Dropout,0.9753355191464617,High Risk
Graduate,0.15324264997645815,Low Risk
Graduate,0.06856568355673856,Low Risk
Dropout,0.8747424782160752,High Risk
Dropout,0.9845186696894233,High Risk
Dropout,0.9466924359037355,High Risk
Enrolled,0.04898856909662666,Low Risk
Enrolled,0.07724556316791535,Low Risk
Graduate,0.14513548980363833,Low Risk
Enrolled,0.06634054180133968,Low Risk
Dropout,0.9314751886103131,High Risk
Graduate,0.022880435021405025,Low Risk
Dropout,0.9928268194443184,High Risk
Dropout,0.5394172358152315,Medium Risk
Graduate,0.04627416162419302,Low Risk
Graduate,0.033346128055519196,Low Risk
Graduate,0.03604549125287551,Low Risk
Graduate,0.014947856067006892,Low Risk
Graduate,0.07799680182682425,Low Risk
Graduate,0.042639091449065324,Low Risk
Graduate,0.08951563121388714,Low Risk
Graduate,0.02767504296874111,Low Risk
Dropout,0.9872372620058665,High Risk
Graduate,0.04674948586974559,Low Risk
Dropout,0.6673807157567145,High Risk
Enrolled,0.1084462761320648,Low Risk
Enrolled,0.05453978270022417,Low Risk
Dropout,0.967781756216175,High Risk
Graduate,0.05918785742956175,Low Risk
Dropout,0.9726226480062082,High Risk
Graduate,0.10838017087885321,Low Risk
Dropout,0.9855855768278904,High Risk
Graduate,0.15259723063427777,Low Risk
Graduate,0.24754429165599995,Low Risk
Dropout,0.9310315757134348,High Risk
Dropout,0.9142719326035438,High Risk
Dropout,0.6296374528014035,High Risk
Dropout,0.4935784640380735,Medium Risk
Enrolled,0.34566076625685205,Medium Risk
Graduate,0.13482505560777702,Low Risk
Dropout,0.9165890682055191,High Risk
Enrolled,0.34200782151592735,Medium Risk
Enrolled,0.07087459434055861,Low Risk
Graduate,0.042105314336806976,Low Risk
Dropout,0.9647647241418595,High Risk
Dropout,0.8818735240223156,High Risk
Dropout,0.9798721208424878,High Risk
Graduate,0.2564575790923391,Low Risk
Enrolled,0.9018350941108148,High Risk
Dropout,0.9301912983902527,High Risk
Dropout,0.9538345835904669,High Risk
Dropout,0.6831402978866542,High Risk
Enrolled,0.5119084339085105,Medium Risk
Dropout,0.9895833245917799,High Risk
Enrolled,0.7869642469259052,High Risk
Graduate,0.041210448648511956,Low Risk
Enrolled,0.3266647919752147,Medium Risk
Dropout,0.9537486635054717,High Risk
Dropout,0.8168033513095894,High Risk
Dropout,0.9799686302140012,High Risk
Dropout,0.9365056269835285,High Risk
Graduate,0.18617484163699122,Low Risk
Dropout,0.9775827184369582,High Risk
Enrolled,0.09253414404288417,Low Risk
Dropout,0.9121986789984665,High Risk
Dropout,0.9065475799503823,High Risk
Graduate,0.11561669816608545,Low Risk
Graduate,0.025052508385916647,Low Risk
Dropout,0.9935540321987869,High Risk
Enrolled,0.21556133024315752,Low Risk
Dropout,0.8803314333028683,High Risk
Dropout,0.9817213160169944,High Risk
Enrolled,0.03591636578052028,Low Risk
Dropout,0.7619388788245253,High Risk
Graduate,0.045119861963140585,Low Risk
Graduate,0.031696476031972134,Low Risk
Dropout,0.9752279693293003,High Risk
Dropout,0.7664183430142415,High Risk
Dropout,0.9095586001322185,High Risk
Enrolled,0.4053683537617074,Medium Risk
Graduate,0.023433054301285196,Low Risk
Enrolled,0.04118725692083696,Low Risk
Dropout,0.43371991714522357,Medium Risk
Dropout,0.9695789782394382,High Risk
Graduate,0.04038801952284995,Low Risk
Graduate,0.045944778885705854,Low Risk
Graduate,0.026279154225507122,Low Risk
Graduate,0.01765300691871733,Low Risk
Graduate,0.014118374650779057,Low Risk
Graduate,0.016182616934728163,Low Risk
Graduate,0.02780442361353591,Low Risk
Enrolled,0.09746226763630328,Low Risk
Graduate,0.02441595124942059,Low Risk
Dropout,0.6069089437421245,High Risk
Dropout,0.8146216854440538,High Risk
Graduate,0.03998293486324008,Low Risk
Dropout,0.9496151314626383,High Risk
Enrolled,0.12685042224171608,Low Risk
Graduate,0.022496771552251275,Low Risk
Graduate,0.04439795378974689,Low Risk
Graduate,0.030899712997170637,Low Risk
Graduate,0.019330460690537624,Low Risk
Enrolled,0.04314456697598083,Low Risk
Graduate,0.07571171212934387,Low Risk
Graduate,0.04042798050699564,Low Risk
Graduate,0.034143843855310656,Low Risk
Graduate,0.03186542290448083,Low Risk
Enrolled,0.139725844198288,Low Risk
Graduate,0.06063404414666752,Low Risk
Enrolled,0.09851812978028046,Low Risk
Graduate,0.02063260143176669,Low Risk
Graduate,0.021837488612239518,Low Risk
Graduate,0.018000297660896225,Low Risk
Graduate,0.023114527676705836,Low Risk
Enrolled,0.0708542125292623,Low Risk
Graduate,0.030924001379678694,Low Risk
Graduate,0.05430480459186507,Low Risk
Enrolled,0.19722417915404364,Low Risk
Graduate,0.2068110715714248,Low Risk
Enrolled,0.22888163537327685,Low Risk
Graduate,0.020034354509376663,Low Risk
Dropout,0.8832761066523751,High Risk
Graduate,0.021294186957493313,Low Risk
Enrolled,0.12845657685242073,Low Risk
Graduate,0.04071448676488866,Low Risk
Enrolled,0.5781309585298957,Medium Risk
Dropout,0.9739215054361721,High Risk
Graduate,0.07979574863286834,Low Risk
Enrolled,0.07667719960715234,Low Risk
Enrolled,0.05043770826315233,Low Risk
Dropout,0.9510677416988726,High Risk
Graduate,0.05240412986872395,Low Risk
Graduate,0.02256555031593797,Low Risk
Graduate,0.011319767912812919,Low Risk
Dropout,0.863565207219689,High Risk
Dropout,0.6841149283225011,High Risk
Dropout,0.10119636167491458,Low Risk
Dropout,0.8847799104152444,High Risk
Dropout,0.9652338126270992,High Risk
Enrolled,0.1092398803067988,Low Risk
Graduate,0.0342725428985323,Low Risk
Dropout,0.10941325618284908,Low Risk
Dropout,0.9049008452021051,High Risk
Graduate,0.0026265472851918037,Low Risk
Graduate,0.05475075892069403,Low Risk
Graduate,0.02812737412938834,Low Risk
Dropout,0.06793436673185259,Low Risk
Dropout,0.05959517651074318,Low Risk
Graduate,0.021101602828257782,Low Risk
Graduate,0.03128018610156613,Low Risk
Enrolled,0.139759884859937,Low Risk
Graduate,0.10500115636574085,Low Risk
Dropout,0.8084772364836474,High Risk
Enrolled,0.04792553182694283,Low Risk
Enrolled,0.17162192429342205,Low Risk
Graduate,0.09208276836268316,Low Risk
Graduate,0.0439050909852464,Low Risk
Dropout,0.743034307940174,High Risk
Graduate,0.04904745393638573,Low Risk
Dropout,0.17282737785221194,Low Risk
Graduate,0.09001428136308537,Low Risk
Graduate,0.03765758617937924,Low Risk
Graduate,0.040745053963740965,Low Risk
Enrolled,0.10704267686328613,Low Risk
Enrolled,0.32223992827485354,Medium Risk
Graduate,0.05663962363305178,Low Risk
Graduate,0.05026016585606808,Low Risk
Dropout,0.9403788778338732,High Risk
Graduate,0.031876241779203084,Low Risk
Graduate,0.04886406981755677,Low Risk
Graduate,0.01133324773953852,Low Risk
Graduate,0.079913033508653,Low Risk
Dropout,0.9534799835742003,High Risk
Graduate,0.01612158515805905,Low Risk
Enrolled,0.1323911431066058,Low Risk
Dropout,0.9612585678352124,High Risk
Enrolled,0.16068901038692748,Low Risk
Graduate,0.026698699318610648,Low Risk
Dropout,0.955072047842113,High Risk
Enrolled,0.30332003628383336,Medium Risk
Graduate,0.22582909432571222,Low Risk
Enrolled,0.3362432872069897,Medium Risk
Enrolled,0.04189595849791954,Low Risk
Graduate,0.04210143985530637,Low Risk
Graduate,0.4003133205602697,Medium Risk
Dropout,0.9644009833636529,High Risk
Dropout,0.8149083572041969,High Risk
Dropout,0.6548313729096062,High Risk
Graduate,0.00854517675024769,Low Risk
Graduate,0.03021451665577767,Low Risk
Dropout,0.6172213056561014,High Risk
Enrolled,0.4895330652281984,Medium Risk
Graduate,0.03536888007646508,Low Risk
Graduate,0.016434008662672077,Low Risk
Graduate,0.5253208612807229,Medium Risk
Dropout,0.9426825183909383,High Risk
Dropout,0.7384961500705666,High Risk
Dropout,0.8931682301564319,High Risk
Dropout,0.3761033434410638,Medium Risk
Graduate,0.060187217550170515,Low Risk
Dropout,0.987964023333008,High Risk
Dropout,0.5536457436916432,Medium Risk
Graduate,0.05351316883680073,Low Risk
Dropout,0.2473275176076785,Low Risk
Dropout,0.9123723259523644,High Risk
Dropout,0.9323124822836694,High Risk
Dropout,0.9792550510459247,High Risk
Graduate,0.09027662060484618,Low Risk
Graduate,0.040994986128751174,Low Risk
Dropout,0.9762957816094453,High Risk
Dropout,0.5429184686581149,Medium Risk
